Number of Fairs Attended,Internship Applications,Job Applications,Fellowship Applications,Graduate School,Cooperative Education,Experiential Learning,On Campus Student Employment,Volunteer,First Gen,College_fds_2024,Number of Internships,Career Readiness,Alignment,Q10.4_fds_2024,Q10.5_fds_2024
2,345.0,150.0,0.0,0.0,0.0,0.0,6.0,0.0,False,College and Graduate School of Arts & Sciences,2,6.0,6.0,5.0,5.0
4,60.0,6.0,0.0,0.0,0.0,0.0,66.0,0.0,True,College and Graduate School of Arts & Sciences,2,5.0,5.0,5.0,7.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
28,56.0,0.0,0.0,0.0,0.0,12.0,40.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
10,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,False,,,,,,
10,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,1,6.0,6.0,9.0,7.0
1,81.0,153.0,0.0,0.0,0.0,24.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,0,6.0,7.0,7.0,7.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
6,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,False,,,,,,
1,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
11,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,146.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
1,46.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,False,,,,,,
16,82.0,126.0,0.0,0.0,0.0,6.0,0.0,0.0,False,,,,,,
1,18.0,3.0,0.0,0.0,0.0,9.0,6.0,0.0,True,,,,,,
1,1.0,64.0,0.0,0.0,0.0,0.0,18.0,0.0,False,,,,,,
4,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,False,,,,,,
1,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,3.0,24.0,0.0,0.0,0.0,0.0,9.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
5,60.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
10,,,,,,,,,,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,False,,,,,,
1,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
3,418.0,12.0,0.0,0.0,0.0,6.0,12.0,0.0,True,,,,,,
1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
14,204.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,False,School of Architecture,3+,6.0,6.0,9.0,4.0
1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
3,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
8,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,,,,,
3,21.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,False,,,,,,
6,78.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,True,School of Education and Human Development,,,,,
12,,,,,,,,,,,,,,,
1,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,180.0,74.0,0.0,0.0,0.0,0.0,2.0,6.0,False,,,,,,
1,267.0,105.0,0.0,0.0,0.0,0.0,21.0,0.0,False,,,,,,
16,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
5,12.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,,,,,,,,,,,,,,,
6,38.0,8.0,4.0,0.0,0.0,0.0,26.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,
1,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,30.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,True,,,,,,
4,,,,,,,,,,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,College and Graduate School of Arts & Sciences,0,4.0,6.0,5.0,6.0
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
21,54.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,False,School of Nursing,0,8.0,10.0,10.0,8.0
1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
12,870.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
30,29.0,53.0,0.0,0.0,0.0,7.0,3.0,0.0,False,College and Graduate School of Arts & Sciences,2,6.0,7.0,6.0,7.0
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,22.0,0.0,0.0,0.0,0.0,4.0,0.0,False,,,,,,
1,60.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,126.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
5,,,,,,,,,,,,,,,
7,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,39.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,False,,,,,,
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,True,,,,,,
1,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
4,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
9,894.0,40.0,0.0,0.0,0.0,4.0,10.0,0.0,False,School of Engineering & Applied Science,,,,,
1,,,,,,,,,,,,,,,
24,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,420.0,668.0,0.0,0.0,0.0,8.0,4.0,0.0,False,College and Graduate School of Arts & Sciences,3+,10.0,9.0,7.0,8.0
3,0.0,18.0,0.0,0.0,0.0,0.0,3.0,0.0,False,,,,,,
9,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
17,412.0,4.0,0.0,0.0,0.0,0.0,26.0,6.0,False,,,,,,
3,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,42.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,False,,,,,,
1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
12,36.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,6.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
124,108.0,180.0,0.0,0.0,0.0,132.0,0.0,0.0,False,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,6.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,4.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
6,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
2,72.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
5,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,False,,,,,,
4,183.0,15.0,0.0,0.0,0.0,42.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,15.0,51.0,0.0,0.0,0.0,0.0,0.0,3.0,False,College and Graduate School of Arts & Sciences,0,8.0,10.0,10.0,7.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
2,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
10,12.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
3,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
3,80.0,606.0,2.0,0.0,0.0,12.0,2.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,32.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,40.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
5,20.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,False,,,,,,
4,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,386.0,0.0,0.0,0.0,0.0,0.0,22.0,18.0,False,,,,,,
1,,,,,,,,,,,,,,,
6,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,False,School of Architecture,1,7.0,10.0,10.0,7.0
3,,,,,,,,,,,,,,,
1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
28,172.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,False,,,,,,
1,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
2,92.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,,,,,
150,1044.0,2142.0,0.0,0.0,0.0,9.0,36.0,0.0,False,,,,,,
1,76.0,84.0,4.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
16,88.0,32.0,0.0,0.0,0.0,0.0,8.0,0.0,False,College and Graduate School of Arts & Sciences,1,8.0,8.0,9.0,8.0
1,,,,,,,,,,,,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,False,,,,,,
2,,,,,,,,,,,,,,,
11,37.0,20.0,0.0,0.0,0.0,8.0,33.0,0.0,False,College and Graduate School of Arts & Sciences,,,,,
1,,,,,,,,,,,,,,,
6,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
5,624.0,264.0,0.0,0.0,0.0,3.0,42.0,0.0,False,College and Graduate School of Arts & Sciences,2,3.0,7.0,5.0,3.0
2,96.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
23,462.0,285.0,0.0,0.0,3.0,18.0,30.0,0.0,False,,,,,,
1,74.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,48.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
14,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
9,8.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,False,,,,,,
2,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,True,,,,,,
18,,,,,,,,,,,,,,,
1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
20,,,,,,,,,,,,,,,
1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,
1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,0.0,0.0,0.0,0.0,0.0,34.0,26.0,0.0,False,,,,,,
34,180.0,6.0,0.0,0.0,0.0,36.0,0.0,0.0,False,,,,,,
7,,,,,,,,,,,,,,,
1,0.0,34.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
5,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
6,588.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
12,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
10,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
8,2.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,False,,,,,,
30,420.0,246.0,0.0,0.0,0.0,12.0,18.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,219.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
8,561.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
2,12.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,False,,,,,,
5,146.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,True,,,,,,
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
3,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
22,258.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,90.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,True,College and Graduate School of Arts & Sciences,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
16,60.0,312.0,0.0,0.0,0.0,12.0,0.0,0.0,False,,,,,,
1,16.0,16.0,0.0,0.0,0.0,0.0,40.0,0.0,False,College and Graduate School of Arts & Sciences,0,6.0,10.0,10.0,8.0
1,48.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
5,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,8.0,16.0,0.0,0.0,0.0,4.0,8.0,4.0,False,College and Graduate School of Arts & Sciences,1,8.0,8.0,10.0,8.0
1,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,6.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
2,6.0,36.0,0.0,0.0,0.0,0.0,6.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
9,164.0,172.0,0.0,4.0,0.0,0.0,40.0,0.0,False,College and Graduate School of Arts & Sciences,2,9.0,8.0,8.0,9.0
1,,,,,,,,,,,,,,,
1,272.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,132.0,96.0,16.0,0.0,0.0,0.0,0.0,8.0,False,,,,,,
1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,
20,612.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,False,,,,,,
6,16.0,272.0,0.0,0.0,0.0,0.0,0.0,6.0,True,,,,,,
1,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,,,,,
1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
15,24.0,72.0,0.0,0.0,0.0,8.0,8.0,0.0,False,School of Engineering & Applied Science,1,9.0,10.0,10.0,9.0
1,,,,,,,,,,,,,,,
1,17.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
6,147.0,387.0,9.0,0.0,0.0,36.0,6.0,0.0,False,,,,,,
1,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
3,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,57.0,84.0,0.0,0.0,0.0,0.0,6.0,0.0,False,,,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
5,69.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,False,,,,,,
2,174.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,False,,,,,,
5,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
40,198.0,228.0,0.0,0.0,0.0,18.0,0.0,0.0,False,,,,,,
1,0.0,84.0,6.0,3.0,0.0,0.0,0.0,0.0,False,,,,,,
1,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
15,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,162.0,0.0,0.0,0.0,6.0,0.0,0.0,False,,,,,,
2,408.0,246.0,0.0,0.0,0.0,6.0,18.0,0.0,False,,,,,,
72,45.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,College and Graduate School of Arts & Sciences,1,4.0,2.0,0.0,3.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,3+,7.0,8.0,6.0,5.0
1,,,,,,,,,,,,,,,
1,0.0,108.0,0.0,0.0,0.0,0.0,12.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,12.0,22.0,0.0,0.0,0.0,0.0,54.0,0.0,False,,,,,,
4,0.0,4.0,0.0,0.0,0.0,0.0,20.0,4.0,True,College and Graduate School of Arts & Sciences,0,7.0,8.0,6.0,6.0
1,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
18,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
15,45.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
