,avg_unemployment,survey_year,Auth Identifier,Outcome,number_of_internships,primary_major,Gender,primary_college,Outcome_binary,Total Unique Fairs Attended,total_apps,Educations Cumulative Gpa,ipp_flag,Internship_binary,binary_cont_education,binary_still_looking,fairs_above_avg,apps_above_avg
4932,4.0,2024,dqq2rt,Working,1,Architecture,Male,School of Architecture,1,1,19,3.63,0,1,0,0,0,0
4933,4.0,2024,dqq2rt,Working,1,Architecture,Male,School of Architecture,1,1,19,3.79,0,1,0,0,0,0
4934,4.0,2024,dqq2rt,Working,1,Architecture,Male,School of Architecture,1,1,19,,0,1,0,0,0,0
4935,4.0,2024,skp3ps,Still Looking,0,Music,Male,College and Graduate School of Arts & Sciences,0,2,214,3.87,0,0,0,1,1,1
4936,4.0,2024,egm4ky,Still Looking,3,Architecture - Urban & Environmental Planning,Female,School of Architecture,0,3,47,,0,1,0,1,1,0
4937,4.0,2024,krj5kv,Continuing Education,1,Classics,Female,College and Graduate School of Arts & Sciences,0,0,21,,0,1,1,0,0,0
4938,4.0,2024,sgf2tnp,Working,2,Cognitive Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,3,21,,0,1,0,0,1,0
4939,4.0,2024,geb4kt,Working,1,Spanish,Female,College and Graduate School of Arts & Sciences,1,0,0,,0,1,0,0,0,0
4940,4.0,2024,ch5zg,Fellowship,3,Engineering - Systems Engineering,Female,School of Engineering & Applied Science,0,3,17,,0,1,0,0,1,0
4941,4.0,2024,ket5rjx,Working,1,Architecture,Female,School of Architecture,1,0,0,,0,1,0,0,0,0
4942,4.0,2024,jjm5mh,Still Looking,0,Engineering - Computer Science,Male,School of Engineering & Applied Science,0,2,12,3.63,0,0,0,1,1,0
4943,4.0,2024,ptw2md,Still Looking,0,Architecture,Male,School of Architecture,0,1,11,3.68,0,0,0,1,0,0
4944,4.0,2024,ptw2md,Still Looking,0,Architecture,Male,School of Architecture,0,1,11,,0,0,0,1,0,0
4945,4.0,2024,clm7zk,Working,0,Architecture,Female,School of Architecture,1,0,4,,0,0,0,0,0,0
4946,4.0,2024,pz9wj,Working,2,Architecture,Female,School of Architecture,1,0,22,,0,1,0,0,0,0
4947,4.0,2024,maa7ez,Working,0,Nursing,Female,School of Nursing,1,0,0,,0,0,0,0,0,0
4948,4.0,2024,uzc3ap,Still Looking,2,Architecture - Landscape Architecture,Female,School of Architecture,0,1,3,,0,1,0,1,0,0
4949,4.0,2024,bmr5nr,Working,1,Architecture - Urban & Environmental Planning,Female,School of Architecture,1,0,0,3.92,0,1,0,0,0,0
4950,4.0,2024,bmr5nr,Working,1,Architecture - Urban & Environmental Planning,Female,School of Architecture,1,0,0,3.53,0,1,0,0,0,0
4951,4.0,2024,vld8fz,Working,1,Architecture,Female,School of Architecture,1,0,18,3.6,0,1,0,0,0,0
4952,4.0,2024,vld8fz,Working,1,Architecture,Female,School of Architecture,1,0,18,3.77,0,1,0,0,0,0
4953,4.0,2024,vld8fz,Working,1,Architecture,Female,School of Architecture,1,0,18,,0,1,0,0,0,0
4954,4.0,2024,gpb5qu,Still Looking,1,Architecture,Female,School of Architecture,0,0,11,3.5,0,1,0,1,0,0
4955,4.0,2024,krn4jc,Working,2,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,5,26,3.9,0,1,0,0,1,0
4956,4.0,2024,krn4jc,Working,2,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,5,26,,0,1,0,0,1,0
4957,4.0,2024,kr4ct,Working,2,Engineering - Civil Engineering,Male,School of Engineering & Applied Science,1,4,10,,1,1,0,0,1,0
4958,4.0,2024,jsg7gf,Working,2,Economics,Male,College and Graduate School of Arts & Sciences,1,7,62,3.85,0,1,0,0,1,1
4959,4.0,2024,kqn5tv,Working,0,Engineering - Computer Engineering,Male,School of Engineering & Applied Science,1,4,124,,0,0,0,0,1,1
4960,4.0,2024,pyg6af,Working,3,Architecture,Female,School of Architecture,1,1,7,3.94,0,1,0,0,0,0
4961,4.0,2024,pyg6af,Working,3,Architecture,Female,School of Architecture,1,1,7,,0,1,0,0,0,0
4962,4.0,2024,dp9ks,Working,2,Engineering - Electrical Engineering,Male,School of Engineering & Applied Science,1,1,17,,0,1,0,0,0,0
4963,4.0,2024,emb9ywp,Still Looking,1,Media Studies,Female,College and Graduate School of Arts & Sciences,0,2,207,,0,1,0,1,1,1
4964,4.0,2024,cbm3jun,Working,2,Art - Art History,Female,College and Graduate School of Arts & Sciences,1,1,4,,0,1,0,0,0,0
4965,4.0,2024,aa5zg,Working,1,Architecture,Female,School of Architecture,1,0,99,,0,1,0,0,0,1
4966,4.0,2024,aa5zg,Working,1,Architecture,Female,School of Architecture,1,0,99,4.1,0,1,0,0,0,1
4967,4.0,2024,ked8tkw,Working,0,Biology,Female,College and Graduate School of Arts & Sciences,1,0,10,,0,0,0,0,0,0
4968,4.0,2024,hnl2vnv,Working,2,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,1,68,3.53,0,1,0,0,0,1
4969,4.0,2024,mzc8rr,Working,0,Architecture,Female,School of Architecture,1,0,3,3.9,0,0,0,0,0,0
4970,4.0,2024,kmt4va,Continuing Education,0,Education - Speech Communication Disorders,Female,School of Education and Human Development,0,0,2,,0,0,1,0,0,0
4971,4.0,2024,wz8ry,Continuing Education,2,Mathematics,Male,College and Graduate School of Arts & Sciences,0,0,36,3.98,0,1,1,0,0,0
4972,4.0,2024,wz8ry,Continuing Education,2,Mathematics,Male,College and Graduate School of Arts & Sciences,0,0,36,,0,1,1,0,0,0
4973,4.0,2024,cab6cx,Working,1,Chemistry,Female,College and Graduate School of Arts & Sciences,1,1,42,3.65,0,1,0,0,0,0
4974,4.0,2024,cab6cx,Working,1,Chemistry,Female,College and Graduate School of Arts & Sciences,1,1,42,4.0,0,1,0,0,0,0
4975,4.0,2024,kmb3sw,Continuing Education,3,Engineering - Civil Engineering,Female,School of Engineering & Applied Science,0,1,66,4.31,0,1,1,0,0,1
4976,4.0,2024,kmb3sw,Continuing Education,3,Engineering - Civil Engineering,Female,School of Engineering & Applied Science,0,1,66,3.63,0,1,1,0,0,1
4977,4.0,2024,aat9zn,Working,2,Media Studies,Female,College and Graduate School of Arts & Sciences,1,1,25,,0,1,0,0,0,0
4978,4.0,2024,aat9zn,Working,2,Media Studies,Female,College and Graduate School of Arts & Sciences,1,1,25,4.2,0,1,0,0,0,0
4979,4.0,2024,aat9zn,Working,2,Media Studies,Female,College and Graduate School of Arts & Sciences,1,1,25,3.86,0,1,0,0,0,0
4980,4.0,2024,adr4cs,Still Looking,1,Architecture - Urban & Environmental Planning,Male,School of Architecture,0,0,0,,0,1,0,1,0,0
4981,4.0,2024,emr8jc,Working,2,Architecture,Female,School of Architecture,1,1,13,3.8,0,1,0,0,0,0
4982,4.0,2024,emr8jc,Working,2,Architecture,Female,School of Architecture,1,1,13,,0,1,0,0,0,0
4983,4.0,2024,jae4ccv,Working,2,Architecture,Male,School of Architecture,1,0,10,3.73,0,1,0,0,0,0
4984,4.0,2024,sas6xn,Continuing Education,2,Sociology,Female,College and Graduate School of Arts & Sciences,0,0,5,,0,1,1,0,0,0
4985,4.0,2024,lgb3em,Not Seeking,1,Engineering - Biomedical Engineering,Female,School of Engineering & Applied Science,0,12,86,3.8,0,1,0,0,1,1
4986,4.0,2024,hsj5sn,Working,1,Data Science,Female,School of Data Science,1,3,185,3.86,0,1,0,0,1,1
4987,4.0,2024,mnu7ac,Working,1,Nursing,Female,School of Nursing,1,0,0,,0,1,0,0,0,0
4988,4.0,2024,ecb3ws,Working,2,Media Studies,Female,College and Graduate School of Arts & Sciences,1,1,20,,1,1,0,0,0,0
4989,4.0,2024,ecb3ws,Working,2,Media Studies,Female,College and Graduate School of Arts & Sciences,1,1,20,3.97,1,1,0,0,0,0
4990,4.0,2024,ams3qvd,Still Looking,0,Anthropology,Male,College and Graduate School of Arts & Sciences,0,1,3,3.7,0,0,0,1,0,0
4991,4.0,2024,zsk3mv,Working,2,Foreign Affairs,Female,College and Graduate School of Arts & Sciences,1,3,86,3.75,0,1,0,0,1,1
4992,4.0,2024,zsk3mv,Working,2,Foreign Affairs,Female,College and Graduate School of Arts & Sciences,1,3,86,4.3,0,1,0,0,1,1
4993,4.0,2024,wjf9jw,Continuing Education,0,Psychology,Female,College and Graduate School of Arts & Sciences,0,0,5,,0,0,1,0,0,0
4994,4.0,2024,wjf9jw,Continuing Education,0,Psychology,Female,College and Graduate School of Arts & Sciences,0,0,5,4.38,0,0,1,0,0,0
4995,4.0,2024,rjh3vw,Working,3,Engineering - Civil Engineering,Male,School of Engineering & Applied Science,1,6,128,3.83,0,1,0,0,1,1
4996,4.0,2024,nl3wa,Still Looking,1,Cognitive Science - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,0,4,100,3.58,0,1,0,1,1,1
4997,4.0,2024,mb8mb,Still Looking,0,Cognitive Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,0,47,,0,0,0,1,0,0
4998,4.0,2024,mks3ksn,Continuing Education,3,Economics,Male,College and Graduate School of Arts & Sciences,0,2,312,3.9,0,1,1,0,1,1
4999,4.0,2024,mks3ksn,Continuing Education,3,Economics,Male,College and Graduate School of Arts & Sciences,0,2,312,,0,1,1,0,1,1
5000,4.0,2024,dro4vs,Continuing Education,3,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,1,8,3.76,0,1,1,0,0,0
5001,4.0,2024,zc9uy,Working,3,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,0,0,4.0,0,1,0,0,0,0
5002,4.0,2024,okh8vh,Working,1,Nursing,Female,School of Nursing,1,0,0,,0,1,0,0,0,0
5003,4.0,2024,rkm6nse,Working,2,Education - Youth & Social Innovation,Female,School of Education and Human Development,1,5,17,,1,1,0,0,1,0
5004,4.0,2024,syc6vs,Still Looking,2,Data Science,Female,School of Data Science,0,1,303,,0,1,0,1,0,1
5005,4.0,2024,cjm6tgs,Continuing Education,0,Biology,Female,College and Graduate School of Arts & Sciences,0,1,0,3.86,0,0,1,0,0,0
5006,4.0,2024,jmk3en,Continuing Education,0,Chemistry,Male,College and Graduate School of Arts & Sciences,0,1,49,,0,0,1,0,0,1
5007,4.0,2024,blw4bb,Working,2,Engineering - Civil Engineering,Female,School of Engineering & Applied Science,1,6,2,,0,1,0,0,1,0
5008,4.0,2024,bro9tn,Working,2,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,0,22,,0,1,0,0,0,0
5009,4.0,2024,mas5fp,Working,1,Nursing,Female,School of Nursing,1,0,2,,0,1,0,0,0,0
5010,4.0,2024,jaa9k,Working,1,Engineering - Computer Science,Female,School of Engineering & Applied Science,1,2,18,3.95,0,1,0,0,1,0
5011,4.0,2024,jaa9k,Working,1,Engineering - Computer Science,Female,School of Engineering & Applied Science,1,2,18,4.65,0,1,0,0,1,0
5012,4.0,2024,qwq5hg,Working,3,Applied Statistics,Male,College and Graduate School of Arts & Sciences,1,1,72,,0,1,0,0,0,1
5013,4.0,2024,alk9ftq,Continuing Education,2,Political & Social Thought - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,0,1,4,,0,1,1,0,0,0
5014,4.0,2024,sar5xt,Working,2,Applied Statistics,Female,College and Graduate School of Arts & Sciences,1,1,27,3.8,0,1,0,0,0,0
5015,4.0,2024,sar5xt,Working,2,Applied Statistics,Female,College and Graduate School of Arts & Sciences,1,1,27,,0,1,0,0,0,0
5016,4.0,2024,est8bt,Continuing Education,0,Biology,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,0,1,0,0,0
5017,4.0,2024,asg7exh,Working,2,Mathematics,Male,College and Graduate School of Arts & Sciences,1,0,0,3.88,0,1,0,0,0,0
5018,4.0,2024,dp8bf,Working,2,Architecture,Male,School of Architecture,1,0,4,,0,1,0,0,0,0
5019,4.0,2024,emo4hq,Working,1,Economics,Female,College and Graduate School of Arts & Sciences,1,0,32,,0,1,0,0,0,0
5020,4.0,2024,scm4fw,Continuing Education,3,History,Female,College and Graduate School of Arts & Sciences,0,0,61,4.26,1,1,1,0,0,1
5021,4.0,2024,scm4fw,Continuing Education,3,History,Female,College and Graduate School of Arts & Sciences,0,0,61,,1,1,1,0,0,1
5022,4.0,2024,ees6jd,Working,2,American Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,4,126,3.8,0,1,0,0,1,1
5023,4.0,2024,tta3tw,Still Looking,2,Architecture - Landscape Architecture,Female,School of Architecture,0,1,15,,0,1,0,1,0,0
5024,4.0,2024,ems4yab,Working,1,Economics,Female,College and Graduate School of Arts & Sciences,1,8,30,3.79,0,1,0,0,1,0
5025,4.0,2024,jbs8stv,Working,2,Economics,Male,College and Graduate School of Arts & Sciences,1,10,622,3.8,0,1,0,0,1,1
5026,4.0,2024,jbs8stv,Working,2,Economics,Male,College and Graduate School of Arts & Sciences,1,10,622,,0,1,0,0,1,1
5027,4.0,2024,ebh3kpz,Not Seeking,1,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,2,103,,0,1,0,0,1,1
5028,4.0,2024,wkq5ss,Still Looking,1,Architecture - Urban & Environmental Planning,Male,School of Architecture,0,0,8,,0,1,0,1,0,0
5029,4.0,2024,jcy8jmc,Still Looking,0,English,Female,College and Graduate School of Arts & Sciences,0,0,3,,0,0,0,1,0,0
5030,4.0,2024,stf8saa,Still Looking,1,Data Science,Female,School of Data Science,0,4,22,,0,1,0,1,1,0
5031,4.0,2024,stf8saa,Still Looking,1,Data Science,Female,School of Data Science,0,4,22,3.81,0,1,0,1,1,0
5032,4.0,2024,rnc3mm,Still Looking,1,Data Science,Male,School of Data Science,0,0,35,,0,1,0,1,0,0
5033,4.0,2024,avb3ax,Working,0,Economics,Male,College and Graduate School of Arts & Sciences,1,4,67,,0,0,0,0,1,1
5034,4.0,2024,yl7sv,Working,0,Psychology,Female,College and Graduate School of Arts & Sciences,1,0,0,,0,0,0,0,0,0
5035,4.0,2024,gmb4xg,Still Looking,2,History,Male,College and Graduate School of Arts & Sciences,0,0,4,3.8,0,1,0,1,0,0
5036,4.0,2024,mab7wn,Working,2,Economics,Male,College and Graduate School of Arts & Sciences,1,0,185,3.38,0,1,0,0,0,1
5037,4.0,2024,me6vh,Working,3,Interdisciplinary (SCPS-BIS),Male,School of Continuing and Professional Studies,1,0,5,3.8,0,1,0,0,0,0
5038,4.0,2024,ewt5xch,Still Looking,3,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,1,61,,1,1,0,1,0,1
5039,4.0,2024,djj8dd,Still Looking,0,French,Male,College and Graduate School of Arts & Sciences,0,1,1,,0,0,0,1,0,0
5040,4.0,2024,jaz2nk,Still Looking,1,Music,Male,College and Graduate School of Arts & Sciences,0,0,32,,0,1,0,1,0,0
5041,4.0,2024,aw2tz,Still Looking,3,English,Male,College and Graduate School of Arts & Sciences,0,0,65,4.0,0,1,0,1,0,1
5042,4.0,2024,upb9et,Still Looking,1,Architecture - Urban & Environmental Planning,Female,School of Architecture,0,2,0,,0,1,0,1,1,0
5043,4.0,2024,hbp6sz,Working,1,Computer Science - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,1,3,21,3.89,0,1,0,0,1,0
5044,4.0,2024,jm3xzm,Still Looking,2,Architecture - Architectural History,Male,School of Architecture,0,3,18,,1,1,0,1,1,0
5045,4.0,2024,jm3xzm,Still Looking,2,Architecture - Architectural History,Male,School of Architecture,0,3,18,3.85,1,1,0,1,1,0
5046,4.0,2024,dc4xp,Working,0,Architecture - Constructed Environment,Female,School of Architecture,1,0,0,,0,0,0,0,0,0
5047,4.0,2024,knr4ae,Working,0,Nursing,Female,School of Nursing,1,0,9,3.18,0,0,0,0,0,0
5048,4.0,2024,knr4ae,Working,0,Nursing,Female,School of Nursing,1,0,9,3.16,0,0,0,0,0,0
5049,4.0,2024,knr4ae,Working,0,Nursing,Female,School of Nursing,1,0,9,,0,0,0,0,0,0
5050,4.0,2024,mmt4yq,Working,0,Nursing,Female,School of Nursing,1,0,7,,0,0,0,0,0,0
5051,4.0,2024,jpm3xw,Working,2,Economics,Male,College and Graduate School of Arts & Sciences,1,3,39,,0,1,0,0,1,0
5052,4.0,2024,eas9ch,Still Looking,3,Architecture - Urban & Environmental Planning,Female,School of Architecture,0,3,59,,1,1,0,1,1,1
5053,4.0,2024,eas9ch,Still Looking,3,Architecture - Urban & Environmental Planning,Female,School of Architecture,0,3,59,3.68,1,1,0,1,1,1
5054,4.0,2024,llw3wwd,Still Looking,2,Architecture,Female,School of Architecture,0,0,3,,0,1,0,1,0,0
5055,4.0,2024,ssl2tew,Fellowship,3,Data Science,Female,School of Data Science,0,5,106,,0,1,0,0,1,1
5056,4.0,2024,exv7ef,Still Looking,0,Biology,Female,College and Graduate School of Arts & Sciences,0,1,0,,0,0,0,1,0,0
5057,4.0,2024,tdq8rq,Working,0,Education - Reading Education,Female,School of Education and Human Development,1,0,0,3.97,0,0,0,0,0,0
5058,4.0,2024,jsb9qa,Still Looking,0,Education - Curriculum & Instruction,Male,School of Education and Human Development,0,0,0,,0,0,0,1,0,0
5059,4.0,2024,sk9km,Working,0,Data Science,Male,School of Data Science,1,2,3,,0,0,0,0,1,0
5060,4.0,2024,mht6wb,Continuing Education,0,Foreign Affairs,Male,College and Graduate School of Arts & Sciences,0,0,36,3.82,0,0,1,0,0,0
5061,4.0,2024,mht6wb,Continuing Education,0,Foreign Affairs,Male,College and Graduate School of Arts & Sciences,0,0,36,3.95,0,0,1,0,0,0
5062,4.0,2024,jrc7qt,Working,3,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,4,8,,0,1,0,0,1,0
5063,4.0,2024,der9kg,Working,2,Architecture - Urban & Environmental Planning,Male,School of Architecture,1,2,1,3.7,0,1,0,0,1,0
5064,4.0,2024,lk4gx,Working,0,Engineering - Materials Science & Engineering,Male,School of Engineering & Applied Science,1,0,0,,0,0,0,0,0,0
5065,4.0,2024,ch9jg,Still Looking,1,Architecture,Male,School of Architecture,0,0,32,3.59,0,1,0,1,0,0
5066,4.0,2024,ssu4kr,Continuing Education,0,Biology,Female,College and Graduate School of Arts & Sciences,0,0,3,,0,0,1,0,0,0
5067,4.0,2024,adb7my,Still Looking,1,Architecture,Female,School of Architecture,0,1,8,3.6,0,1,0,1,0,0
5068,4.0,2024,sgr6wqh,Still Looking,0,Chemistry,Female,College and Graduate School of Arts & Sciences,0,1,15,3.44,0,0,0,1,0,0
5069,4.0,2024,cgb6epb,Working,2,Environmental Thought & Practice - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,4,0,,0,1,0,0,1,0
5070,4.0,2024,kcc9byc,Working,0,Biology,Male,College and Graduate School of Arts & Sciences,1,0,0,,0,0,0,0,0,0
5071,4.0,2024,cg7xz,Working,1,Engineering - Civil Engineering,Female,School of Engineering & Applied Science,1,4,3,,0,1,0,0,1,0
5072,4.0,2024,jmw4up,Still Looking,2,Environmental Sciences,Female,College and Graduate School of Arts & Sciences,0,7,43,3.9,0,1,0,1,1,0
5073,4.0,2024,ccn7wn,Working,2,Statistics,Male,College and Graduate School of Arts & Sciences,1,0,16,3.99,0,1,0,0,0,0
5074,4.0,2024,ccn7wn,Working,2,Statistics,Male,College and Graduate School of Arts & Sciences,1,0,16,4.95,0,1,0,0,0,0
5075,4.0,2024,oiv3sb,Working,0,Education - Special Education,Female,School of Education and Human Development,1,0,0,,0,0,0,0,0,0
5076,4.0,2024,krc2ek,Continuing Education,3,Education - Kinesiology,Female,School of Education and Human Development,0,0,1,3.73,0,1,1,0,0,0
5077,4.0,2024,eiq3gnk,Working,0,Neuroscience - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,0,4,,0,0,0,0,0,0
5078,4.0,2024,bsb8p,Working,3,Economics,Male,College and Graduate School of Arts & Sciences,1,0,15,,0,1,0,0,0,0
5079,4.0,2024,ega4rq,Working,2,American Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,1,48,,0,1,0,0,0,1
5080,4.0,2024,ega4rq,Working,2,American Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,1,48,3.85,0,1,0,0,0,1
5081,4.0,2024,yep8eq,Working,0,Data Science,Male,School of Data Science,1,0,0,,0,0,0,0,0,0
5082,4.0,2024,oak4jkv,Continuing Education,0,Education - Kinesiology,Female,School of Education and Human Development,0,0,0,,0,0,1,0,0,0
5083,4.0,2024,pjf2vqg,Working,1,Applied Statistics,Male,College and Graduate School of Arts & Sciences,1,8,77,3.84,0,1,0,0,1,1
5084,4.0,2024,ii7etp,Still Looking,1,Architecture,Female,School of Architecture,0,1,18,3.5,0,1,0,1,0,0
5085,4.0,2024,ii7etp,Still Looking,1,Architecture,Female,School of Architecture,0,1,18,3.88,0,1,0,1,0,0
5086,4.0,2024,cec5zs,Still Looking,2,Psychology,Female,College and Graduate School of Arts & Sciences,0,2,34,3.44,0,1,0,1,1,0
5087,4.0,2024,bvh6aa,Still Looking,2,Public Health,Female,School of Medicine,0,0,0,,0,1,0,1,0,0
5088,4.0,2024,akj4hkw,Working,2,Psychology,Male,College and Graduate School of Arts & Sciences,1,10,802,,0,1,0,0,1,1
5089,4.0,2024,mmd3uk,Continuing Education,0,Anthropology,Male,College and Graduate School of Arts & Sciences,0,0,0,,0,0,1,0,0,0
5090,4.0,2024,as4hfs,Working,1,Data Science,Male,School of Data Science,1,22,299,4.67,0,1,0,0,1,1
5091,4.0,2024,as4hfs,Working,1,Data Science,Male,School of Data Science,1,22,299,,0,1,0,0,1,1
5092,4.0,2024,ams3fg,Continuing Education,2,Education - Kinesiology,Female,School of Education and Human Development,0,0,5,3.54,1,1,1,0,0,0
5093,4.0,2024,ams3fg,Continuing Education,2,Education - Kinesiology,Female,School of Education and Human Development,0,0,5,4.29,1,1,1,0,0,0
5094,4.0,2024,rnr7pb,Continuing Education,3,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,1,1,0,0,0
5095,4.0,2024,sal9gs,Working,3,Education - Athletic Training,Female,School of Education and Human Development,1,0,0,,0,1,0,0,0,0
5096,4.0,2024,rhn9bta,Not Seeking,2,Engineering - Electrical Engineering,Male,School of Engineering & Applied Science,0,0,38,3.97,0,1,0,0,0,0
5097,4.0,2024,rhn9bta,Not Seeking,2,Engineering - Electrical Engineering,Male,School of Engineering & Applied Science,0,0,38,4.69,0,1,0,0,0,0
