Q10.1_fds_2024,Number of Internships,How many internships (summer and/or academic year) did you have while attending the University of Virginia?_fds_2021,"If you participated in internships, how many internships did you have while attending the University of Virginia?_fds_2022",Primary Major,Recipient Primary Major_fds_2022,Recipient Primary Majors_fds_2021,First Gen,College_fds_2024,Career Readiness,Q5.4_fds_2024,Alignment,Q10.4_fds_2024,Q10.5_fds_2024,time of IPP,num_fairs,num_appointments,num_events_signed_up,num_events_checked_in,Internship Applications,Job Applications,On Campus Student Employment,Volunteer,Fellowship_application,Graduate School,Cooperative Education,Experiential Learning
,,,,,,Commerce,,,,,,,,,1.0,,,,,,,,,,,
,,,0,,Education - Curriculum & Instruction,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,,,,,,,,,1.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,1.0,,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,1.0,,,,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,1.0,,7.0,3.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0
,,,,,,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,,,Computer Science - Interdisciplinary,False,,,,,,,,1.0,,,,,,,,,,,
,,,,Engineering - Electrical Engineering,,,,,,,,,,,1.0,,,,,,,,,,,
,1,,,Education - Educational Psychology,,,,,,,,,,,1.0,,,,,,,,,,,
,0,,,Psychology,,,True,,,,,,,,1.0,,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,16.0,,6.0,2.0,91.0,75.0,2.0,0.0,0.0,0.0,0.0,0.0
,,,,,,Public Health,,,,,,,,,1.0,,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,1.0,,1.0,1.0,8.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0
1,,,,,,,True,College and Graduate School of Arts & Sciences,10.0,,8.0,8.0,7.0,,2.0,,,,4.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,1.0,,2.0,2.0,156.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,1.0,,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,Commerce,Architecture,,,,,,,,,1.0,,9.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,Italian,,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,,,,,,,,,5.0,,2.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,True,,,,,,,,3.0,,10.0,4.0,368.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0
,0,,,Applied Statistics,,,False,,,,,,,,1.0,,,,17.0,8.0,39.0,0.0,0.0,0.0,0.0,0.0
0,,,,,,,False,School of Continuing and Professional Studies,8.0,,10.0,10.0,10.0,,1.0,,,,,,,,,,,
,,,,,,,True,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,True,,,,,,,,6.0,,18.0,0.0,1785.0,105.0,12.0,0.0,3.0,0.0,0.0,21.0
,,,,Public Health,Cognitive Science - Interdisciplinary,,False,,,,,,,,1.0,,3.0,1.0,17.0,30.0,4.0,0.0,4.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,1.0,,6.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0,,,Engineering - Mechanical & Aerospace Engineering,,,,,,,,,,,1.0,,,,,,,,,,,
,,,,Nursing,,,,,,,,,,,1.0,,,,,,,,,,,
,,,,,Nursing,,True,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,False,,,,,,,,1.0,,4.0,3.0,,,,,,,,
,,,,,,,False,,,,,,,,9.0,,3.0,2.0,29.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0
,,,,,,German,,,,,,,,,1.0,,,,,,,,,,,
,0,,,Education - Higher Education,,,,,,,,,,,1.0,,,,,,,,,,,
,,,,,,Computer Science - Interdisciplinary,,,,,,,,,1.0,,2.0,0.0,,,,,,,,
,,,,,,Environmental Sciences,,,,,,,,,1.0,,10.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
,0,,,Global Studies - Interdisciplinary,,,False,,,,,,,,4.0,,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,Statistics,Statistics,False,,,,,,,"['Summer 2020', 'Summer 2021']",1.0,,4.0,1.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
,3+,,,Education - Elementary Education,,,True,,,,,,,,1.0,,,,,,,,,,,
,,,,Nursing,,,,,,,,,,,1.0,,,,,,,,,,,
,,,,,,Commerce,,,,,,,,,1.0,,,,,,,,,,,
,2,,,Global Studies - Interdisciplinary,,,False,,,,,,,,1.0,,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,Engineering - Computer Science,,False,,,,,,,,2.0,,5.0,1.0,5.0,91.0,0.0,0.0,0.0,0.0,0.0,2.0
,,,,,,,,,,,,,,,3.0,,3.0,0.0,92.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,True,,,,,,,,1.0,,,,,,,,,,,
,,,0,,Engineering - Mechanical & Aerospace Engineering,,False,,,,,,,,1.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,,,3+,,Economics,,False,,,,,,,,1.0,,10.0,4.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,1.0,,,,79.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,Physics,,,False,,,,,,,,2.0,,1.0,1.0,,,,,,,,
,,,,Economics,,,False,,,,,,,,1.0,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,True,,,,,,,,10.0,,1.0,1.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
,,,,,,Nursing,,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,,Commerce - Finance,Commerce,False,,,,,,,,1.0,,2.0,0.0,,,,,,,,
,,,,Economics,,,,,,,,,,,1.0,,,,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,Commerce,,,,,,,,,,,8.0,,1.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,1.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
,,,,Economics,,,False,,,,,,,,6.0,,16.0,8.0,62.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,6.0,,2.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,1.0,,,,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,1.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,Cognitive Science - Interdisciplinary,,,,,,,,,1.0,,2.0,0.0,,,,,,,,
,,,,,Psychology,,,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,,,Psychology,,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,True,,,,,,,,1.0,,2.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
,,,,,,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,False,,,,,,,,1.0,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,1.0,,,,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
,,,,,,Chemistry,,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,False,,,,,,,,2.0,,3.0,2.0,,,,,,,,
,,,,,,,False,,,,,,,,1.0,,4.0,1.0,67.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,,,,,,,,,4.0,,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
0,,,,,,Mathematics,False,College and Graduate School of Arts & Sciences,8.0,,10.0,10.0,10.0,,1.0,,1.0,1.0,,,,,,,,
,,,,,Commerce,Commerce,False,,,,,,,,1.0,,1.0,0.0,,,,,,,,
,,,,,Engineering - Biomedical Engineering,,False,,,,,,,,1.0,,7.0,3.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0
,,,,,,Statistics,,,,,,,,,4.0,,1.0,1.0,1.0,668.0,0.0,0.0,3.0,0.0,0.0,0.0
,,,,,,Engineering - Biomedical Engineering,True,,,,,,,,1.0,,1.0,0.0,,,,,,,,
,,,,,,Education - Special Education,,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,,,,,,,,,1.0,,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,Biology,,,,,,,,,1.0,,2.0,2.0,,,,,,,,
,,,,Slavic Languages and Literatures,,,,,,,,,,,6.0,,4.0,2.0,262.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0
,,,,Computer Science - Interdisciplinary,,,False,,,,,,,,12.0,,12.0,4.0,32.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0
,,,,,,Engineering - Civil Engineering,False,School of Engineering & Applied Science,,,,,,,2.0,,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,,,,,,,True,College and Graduate School of Arts & Sciences,3.0,,7.0,5.0,5.0,,7.0,,5.0,1.0,5.0,13.0,3.0,0.0,3.0,0.0,1.0,0.0
,0,,,Engineering - Biomedical Engineering,,,False,,,,,,,,1.0,,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
,,,,,,Engineering - Systems Engineering,,,,,,,,,1.0,,50.0,34.0,,,,,,,,
,,,,Interdisciplinary (SCPS-BIS),,,,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,False,,,,,,,,12.0,,36.0,10.0,72.0,94.0,0.0,0.0,0.0,0.0,0.0,4.0
,,,,,,,,,,,,,,,1.0,,,,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,African-American & African Studies,,True,,,,,,,,1.0,,1.0,0.0,,,,,,,,
,,,,,,,True,,,,,,,,1.0,,,,,,,,,,,
,0,,,Pharmacology,,,,,,,,,,,1.0,,,,,,,,,,,
,,,,,Commerce,,,,,,,,,,1.0,,2.0,0.0,3.0,30.0,0.0,0.0,5.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,1.0,,,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,1.0,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,,,,,,,False,College and Graduate School of Arts & Sciences,3.0,,3.0,9.0,5.0,,1.0,,,,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,1.0,,4.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,1.0,,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,,,,,,,False,School of Education and Human Development,10.0,,10.0,6.0,10.0,,1.0,,,,,,,,,,,
,,,,,,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,,Education - Higher Education,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,,Education - Youth & Social Innovation,,False,,,,,,,,1.0,,,,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,True,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,False,,,,,,,,4.0,,4.0,2.0,26.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2,,,,,,,True,College and Graduate School of Arts & Sciences,10.0,Political Science ,7.0,7.0,7.0,,1.0,,,,,,,,,,,
,,,,,,,,,,,,,,,3.0,,12.0,6.0,21.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,Commerce - Finance,,False,,,,,,,,1.0,,14.0,2.0,18.0,148.0,0.0,0.0,2.0,0.0,0.0,2.0
2,,,,,,,True,College and Graduate School of Arts & Sciences,6.0,,6.0,8.0,8.0,,4.0,,2.0,0.0,6.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,College and Graduate School of Arts & Sciences,,,,,,,8.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,Commerce - Finance,,False,,,,,,,,1.0,,28.0,0.0,2.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,Global Studies - Interdisciplinary,,,,,,,,,1.0,,8.0,6.0,,,,,,,,
,1,,,Engineering - Systems Engineering,,,False,,,,,,,,1.0,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,Government - Foreign Affairs,,,False,,,,,,,,2.0,,4.0,0.0,0.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,1.0,,,,,,,,,,,
,,,0,,Engineering - Systems Engineering,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,,,,,,,,,1.0,,7.0,4.0,383.0,10.0,43.0,0.0,1.0,0.0,0.0,5.0
,,,,,,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,,Foreign Affairs,,True,,,,,,,,4.0,,10.0,4.0,18.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0
1,,,,,,,False,School of Architecture,5.0,,6.0,4.0,8.0,,1.0,,,,,,,,,,,
1,,,,,,,True,School of Engineering & Applied Science,9.0,,9.0,10.0,9.0,,5.0,,2.0,0.0,67.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,False,,,,,,,,6.0,,18.0,10.0,528.0,8.0,4.0,0.0,2.0,0.0,4.0,28.0
,,,,,,,False,,,,,,,,1.0,,,,40.0,12.0,4.0,0.0,0.0,0.0,0.0,6.0
,,,,,Media Studies - Interdisciplinary,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,Commerce,,,True,,,,,,,,2.0,,,,36.0,66.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,,,Engineering - Mechanical Engineering,,,,,,,,,1.0,,12.0,0.0,,,,,,,,
,,,,,,,False,College and Graduate School of Arts & Sciences,,,,,,,1.0,,5.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,9.0,,6.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0,,,Government,,,False,,,,,,,,1.0,,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,Engineering - Computer Science,True,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,,,,,,,,,4.0,,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,True,,,,,,,,1.0,,,,163.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,True,,,,,,,,1.0,,,,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,1.0,,90.0,15.0,516.0,24.0,0.0,0.0,0.0,0.0,0.0,15.0
,,,,,,,False,,,,,,,,26.0,,5.0,2.0,19.0,5.0,5.0,0.0,0.0,0.0,0.0,7.0
,,,,,,,,,,,,,,,4.0,,2.0,0.0,40.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,12.0,,12.0,1.0,74.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0
,,,1,,Philosophy,,False,,,,,,,,1.0,,6.0,0.0,,,,,,,,
,,,,Education - Higher Education,,,,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,,,,,,,,,1.0,,,,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,True,,,,,,,,1.0,,3.0,1.0,20.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0
,,,,,Commerce - Accounting,,False,,,,,,,,1.0,,1.0,0.0,,,,,,,,
,3+,,,Engineering - Aerospace Engineering,,,False,,,,,,,,1.0,,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,Commerce - Global Commerce,,,,,,,,,,1.0,,,,,,,,,,,
,,,,,,Nursing,,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,False,,,,,,,,88.0,,156.0,40.0,396.0,420.0,0.0,0.0,4.0,0.0,0.0,104.0
,,,,,,,False,,,,,,,,3.0,,,,,,,,,,,
,2,,,Computer Science - Interdisciplinary,,,False,,,,,,,,3.0,,,,24.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
,,,,,Public Policy & Leadership,,True,,,,,,,['AY 20-21'],1.0,,2.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,English,,False,,,,,,,,1.0,,6.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,True,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,,,,,,,,,1.0,,,,4.0,266.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,,,,,,,,,,,,2.0,,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
,,,,,,Biology,,,,,,,,,1.0,,,,,,,,,,,
,,,,,,Engineering - Mechanical & Aerospace Engineering,,,,,,,,,1.0,,,,,,,,,,,
,,,,Nursing,,Nursing,,,,,,,,,1.0,,,,,,,,,,,
,,,,,,Biology,,,,,,,,,1.0,,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,1.0,,,,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
,,,,Commerce,,,False,,,,,,,,3.0,,,,33.0,30.0,3.0,0.0,0.0,0.0,0.0,6.0
,,,,,,,False,,,,,,,,1.0,,4.0,2.0,48.0,232.0,2.0,0.0,0.0,0.0,0.0,0.0
,2,,,Engineering - Systems Engineering,,,False,,,,,,,,1.0,,10.0,2.0,126.0,235.0,0.0,0.0,0.0,0.0,0.0,1.0
0,,,,,,,False,College and Graduate School of Arts & Sciences,9.0,,10.0,10.0,10.0,,3.0,,,,18.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0
,,,,,,Economics,,,,,,,,,1.0,,,,,,,,,,,
,,,,,Commerce,,,,,,,,,,1.0,,5.0,0.0,9.0,139.0,0.0,0.0,2.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,1.0,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
,,,,Psychology,,,False,,,,,,,,1.0,,,,28.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,Sociology,True,,,,,,,,1.0,,1.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,Biology,,False,,,,,,,,1.0,,,,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,1.0,,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,False,College and Graduate School of Arts & Sciences,,,,,,,1.0,,,,,,,,,,,
,,,,,,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,False,,,,,,,,1.0,,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0,,,Data Science,,,,,,,,,,,16.0,,12.0,3.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,16.0,,22.0,6.0,66.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0
,,,,History,,,,,,,,,,,1.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
,,,,,Education - Special Education,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,,American Studies - Interdisciplinary,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,False,,,,,,,,2.0,,,,,,,,,,,
,,,,,,Engineering - Electrical Engineering,,,,,,,,,1.0,,3.0,0.0,,,,,,,,
,,,,Psychology,,,,,,,,,,,1.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,Biology,,,,,,,,,,,1.0,,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,,,,,,,,,1.0,,4.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,1,,English,,False,,,,,,,,4.0,,6.0,2.0,2.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,4.0,,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,14.0,,72.0,14.0,214.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0
0,,,,,,,False,School of Education and Human Development,5.0,,5.0,2.0,10.0,,1.0,,,,,,,,,,,
,,,,,,,,,,,,,,,1.0,,9.0,6.0,29.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0
1,,,,,Global Studies - Interdisciplinary,,False,School of Architecture,10.0,,10.0,10.0,10.0,,1.0,,,,,,,,,,,
,0,,,Foreign Affairs,,,False,,,,,,,,1.0,,,,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,1.0,,6.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0
,,,,,,Engineering - Computer Science,True,,,,,,,,1.0,,,,,,,,,,,
,0,,,Public Safety,,,,,,,,,,,1.0,,,,,,,,,,,
,,,,,,Education - Curriculum & Instruction,,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,False,,,,,,,,1.0,,,,,,,,,,,
0,,,,,,,False,School of Education and Human Development,9.0,,8.0,9.0,9.0,,1.0,,,,,,,,,,,
,,,,,,,,,,,,,,,1.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
,,,,Cognitive Science - Interdisciplinary,,,,,,,,,,,10.0,,8.0,2.0,30.0,78.0,2.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,2.0,,,,,,,,,,,
,,,,,,,,,,,,,,,1.0,,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,8.0,,4.0,1.0,260.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0
,,,,,,,False,,,,,,,,1.0,,,,,,,,,,,
0,,,,,,,False,School of Engineering & Applied Science,7.0,,8.0,8.0,7.0,,1.0,,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,American Studies - Interdisciplinary,,,,,,,,,1.0,,4.0,4.0,,,,,,,,
,,,1,,Economics,,False,,,,,,,,2.0,,5.0,4.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,2.0
,,,,,,,False,,,,,,,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
,,,,,,History,,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,,,,,,,,,2.0,,15.0,9.0,3.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0
1,,,,,,,False,College and Graduate School of Arts & Sciences,9.0,History and Sociology of Science,10.0,10.0,10.0,,1.0,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
,,,,Public Safety,,,,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,False,,,,,,,['Summer 2021'],2.0,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,,Nursing,,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,False,,,,,,,['Spring 24'],1.0,,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,Computer Science - Interdisciplinary,,,False,,,,,,,,1.0,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,1.0,,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
,,,,Education - Speech Communication Disorders,,,,,,,,,,,1.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,9.0,,13.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,1.0,,5.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,1.0,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0
,0,,,Education - Curriculum & Instruction,,,,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,False,,,,,,,,2.0,,1.0,1.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,2.0,,8.0,5.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,2.0,,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,6.0,,4.0,0.0,5.0,9.0,7.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,False,,,,,,,,2.0,,5.0,0.0,,,,,,,,
,,1,,,,Education - Higher Education,,,,,,,,,1.0,,,,,,,,,,,
1,,,,,,,True,School of Education and Human Development,6.0,,8.0,7.0,7.0,,1.0,,,,,,,,,,,
,,,,,,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,False,,,,,,,,1.0,,2.0,1.0,24.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0
,3+,,,Media Studies,,,False,,,,,,,,1.0,,1.0,1.0,59.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0
1,,,,,,,False,School of Education and Human Development,4.0,,5.0,6.0,5.0,,21.0,,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,6.0,,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
,,,,,,English,,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,,,,,,,,,22.0,,19.0,5.0,140.0,3.0,13.0,5.0,2.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,4.0,,4.0,2.0,23.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
,,,,,Engineering - Computer Science,,False,,,,,,,,1.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,Statistics,,False,,,,,,,,1.0,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,Nursing,,,True,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,False,,,,,,,,1.0,,,,,,,,,,,
,,,,,,,False,,,,,,,,1.0,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,True,,,,,,,,1.0,,,,93.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
